TTOO,CREATED_SUNDAY,CREATED_SUNDAY_CANCEL_1_HOUR,CREATED_SUNDAY_CANCEL_24_HOUR,CREATED_MONDAY,CREATED_MONDAY_CANCEL_1_HOUR,CREATED_MONDAY_CANCEL_24_HOUR,CREATED_TUESDAY,CREATED_TUEDAY_CANCEL_1_HOUR,CREATED_TUSDAY_CANCEL_24_HOUR,CREATED_WEDNESDAY,CREATED_WEDNES_CANCEL_1_HOUR,CREATED_WEDNES_CANCEL_24_HOUR,CREATED_THURSDAY,CREATED_THURSDAY_CANCEL_1_HOUR,CREATED_THURS_CANCEL_24_HOUR,CREATED_FRIDAY,CREATED_FRIDAY_CANCEL_1_HOUR,CREATED_FRIDAY_CANCEL_24_HOUR,CREATED_SATURDAY,CREATED_SATURDAY_CANCEL_1_HOUR,CREATED_SATUR_CANCEL_24_HOUR
194231,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
194241,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194267,0,0,0,2,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
194279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
194539,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
194661,0,0,0,2,1,1,2,0,0,6,1,1,4,0,0,1,0,0,2,0,0
194758,0,0,0,5,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
194760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
194762,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194829,0,0,0,3,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0
194840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194944,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0
194995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195091,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,3,0,0,0
195159,0,0,0,2,0,0,3,0,0,2,0,0,5,0,0,0,0,0,0,0,0
195189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195209,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195290,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
195528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195589,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195703,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,7,1,1,1,0,0
195726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195727,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
195836,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
195856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
195860,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
196033,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196034,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
196036,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196037,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
196043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196049,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
196055,0,0,0,0,0,0,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0
196096,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
196175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196210,0,0,0,0,0,0,2,0,0,0,0,0,4,1,1,0,0,0,0,0,0
196248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196387,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,3,0,0,0,0,0
196407,0,0,0,1,0,0,3,0,2,4,1,1,2,0,0,4,0,1,0,0,0
196422,27,0,0,73,0,0,52,0,3,80,0,2,42,0,0,51,0,0,37,0,0
196627,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196634,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
196661,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
196669,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0
196679,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196680,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
196729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197016,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
197060,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
197061,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
197064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
197097,0,0,0,0,0,0,2,1,1,5,3,4,6,3,3,1,0,0,0,0,0
197160,0,0,0,0,0,0,53,0,0,44,2,2,0,0,0,50,0,0,12,0,0
197170,26,0,1,22,0,0,20,0,1,11,0,0,18,0,1,22,0,1,20,1,1
197171,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
197231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
197257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
197435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
197495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197515,3,0,0,2,1,1,5,3,3,12,8,8,6,3,3,7,4,4,6,2,2
197517,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
197534,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
197594,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
197615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197678,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
197725,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0
197753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
197859,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
197894,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0
197897,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
198012,1,0,0,0,0,0,2,0,1,3,1,1,0,0,0,3,0,0,0,0,0
198126,8,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5,0,0,2,0,0
198164,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
198264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
198275,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,1,0,0,0,0,0
198300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
198310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
198312,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
198330,0,0,0,7,0,0,1,0,0,2,0,0,5,0,0,2,1,1,0,0,0
198462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
198465,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
198488,3,0,0,4,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
198501,4,0,0,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
198616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
198620,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198640,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198728,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0
198832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
198858,1,0,0,3,1,1,1,1,1,2,2,2,1,0,1,2,0,0,1,0,0
199051,0,0,0,0,0,0,3,0,0,9,0,0,2,0,0,0,0,0,0,0,0
199113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
199130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
199157,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199165,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
199178,438,6,13,402,1,6,404,3,10,409,1,7,418,1,4,432,2,8,329,1,6
199184,1,0,0,15,0,0,12,0,0,12,0,0,6,0,0,8,1,1,3,0,0
199211,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0
199241,68,0,1,61,0,1,56,1,2,64,2,3,70,2,2,51,0,1,47,0,0
199353,4,0,2,1,1,1,6,0,0,17,0,0,3,0,0,0,0,0,0,0,0
199360,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
199397,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0
199420,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0
199421,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
199515,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,3,0,0,1,0,0
199518,664,29,42,493,30,46,622,18,31,693,26,47,718,21,39,719,23,38,633,21,32
199539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199558,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
199572,0,0,0,0,0,0,2,0,0,7,2,2,0,0,0,3,0,0,1,0,0
199646,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
199758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199770,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
199805,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0
199821,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
199892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199895,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
200015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
200038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200040,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200042,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
200109,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0
200123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200129,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
200192,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
200252,1,0,0,1,0,0,1,0,0,3,0,0,1,0,0,2,0,0,0,0,0
200290,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,3,0,0,2,0,0
200333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200371,0,0,0,1,0,0,4,3,3,5,0,0,1,0,0,0,0,0,3,0,0
200474,0,0,0,2,0,0,0,0,0,1,0,0,4,0,1,2,1,1,0,0,0
200479,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
200481,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,1
200486,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
200492,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,10,0,0
200652,6,1,2,1,0,0,1,0,0,2,0,1,2,0,0,3,1,1,10,2,2
200672,0,0,0,11,2,2,2,0,0,8,0,0,8,2,2,7,0,0,0,0,0
200732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200943,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200962,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
200986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
200994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201010,0,0,0,17,0,0,27,0,0,8,0,0,13,1,1,22,1,8,11,0,0
201014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201035,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
201048,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0
201055,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
201129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201147,10,0,0,611,32,60,446,14,28,458,37,58,422,17,42,545,33,51,93,5,5
201179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201190,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
201208,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201210,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201333,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0
201355,17,1,1,5,0,1,2,0,0,1,0,0,0,0,0,13,0,1,0,0,0
201388,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
201391,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
201439,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
201441,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
201478,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
201585,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,4,0,0,2,0,0
201592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
201641,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
201682,0,0,0,9,0,2,4,0,0,4,0,0,5,0,0,5,0,0,0,0,0
201688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201702,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0
201711,3,0,0,0,0,0,6,1,1,9,0,0,16,0,0,6,0,0,1,0,0
201792,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0
201914,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201957,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201969,0,0,0,6,0,0,2,0,0,3,0,0,0,0,0,4,0,0,1,0,0
202068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
202099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
202153,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0
202208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202281,1,0,0,2,0,0,15,1,2,19,2,3,21,1,3,14,0,0,2,0,0
202290,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
202418,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202503,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,0,0,0,1,0,0,1,0,0,3,0,0,9,0,0,1,0,0,0,0,0
202515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202550,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
202611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202627,0,0,0,15,3,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
202748,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202752,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
202762,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
202772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
202773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
202790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
202929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202959,27,0,0,28,2,2,42,7,7,25,0,0,18,0,0,28,0,0,32,0,0
203020,0,0,0,2,2,2,2,0,0,2,0,0,0,0,0,2,0,0,1,0,0
203024,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0
203043,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0
203047,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203111,0,0,0,1,0,0,7,0,0,0,0,0,11,1,2,4,0,0,3,0,0
203129,2,0,0,2,0,0,9,1,1,7,0,0,12,0,0,2,0,0,3,0,0
203137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
203155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0
203196,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
203199,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
203231,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
203242,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,2,0,1,0,0,0
203376,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0
203411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
203423,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
203492,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
203496,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
203631,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,2,0,0,0,0,0
203645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
203695,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
203768,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
203776,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
203808,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
203836,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
203880,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
203888,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
204018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204042,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
204043,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
204096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204106,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0
204128,2,0,0,17,0,1,16,0,0,12,0,0,15,0,1,11,2,3,9,0,0
204129,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
204139,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
204147,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
204148,0,0,0,0,0,0,1,0,0,5,0,2,3,0,0,3,0,0,3,0,0
204152,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204168,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0
204183,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
204220,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
204230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
204239,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
204251,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204259,4,0,0,9,0,0,6,1,1,7,1,1,6,0,0,3,0,0,0,0,0
204334,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204389,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
204450,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0
204476,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
204480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
204492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204500,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
204587,0,0,0,4,0,0,4,0,0,1,0,0,1,0,0,3,0,0,5,1,1
204588,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
204626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
204666,0,0,0,2,0,0,8,0,0,1,0,0,4,2,2,1,0,0,3,0,0
204677,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2,0,0,1,0,0
204687,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
204693,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
204713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
204748,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
204756,5,0,0,18,0,0,15,0,2,8,1,1,17,0,0,10,0,0,3,0,0
204775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
204790,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204974,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0
204975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204995,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205010,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205097,3,1,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
205127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205133,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
205135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205234,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
205284,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0
205309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
205357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205367,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
205370,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
205372,1,0,0,6,1,1,3,0,0,8,0,0,9,1,2,8,1,2,1,0,0
205376,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
205389,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,2,0,0
205480,0,0,0,3,0,0,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0
205481,0,0,0,1,0,0,2,1,1,1,0,0,2,0,0,1,0,0,0,0,0
205483,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0
205485,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0
205642,2,0,0,1,0,0,6,0,0,1,0,0,2,0,0,1,0,1,3,0,0
